ID_x;VAT;Country_x
23976;NG263506428    ;TT
23977;YE905089448    ;BB
23978;FJ787695900    ;LL
23979;UJ26096058     ;AA
23980;ZL18574146     ;YY
23981;UT992041206    ;BB
23982;28647156148    ;NN
23983;585398450176367;SS
23984;OU26722880974  ;VV
23985;SC390180703    ;TT
23986;IL838330323    ;TT
23987;VZ514833006    ;TT
23988;19421716JI5I68Z;XX
23989;ZB79177891854  ;VV
23990;BIXIJOKE       ;FF
23991;XQ2108671Y     ;KK
23992;IK963723787    ;TT
23993;6180158120     ;DD
23994;6971585689     ;DD
23995;SWE            ;JJ
23996;8396727744271  ;QQ
23997;MW98979278     ;FF
23998;IC905705062    ;BB
23999;LV095376016    ;TT
24000;PA446326381    ;TT
24001;PB93801637004  ;VV
24002;46421690269    ;NN
24003;ANS08855190    ;RR
24004;9500397072     ;DD
24005;MFQ23836577    ;RR
24006;UD83416682J    ;RR
24007;LACQEDLZ       ;JJ
24008;5550649383     ;DD
24009;89335219203    ;CC
24010;WD73022797068  ;VV
24011;AI661218337    ;TT
24012;08778601983316 ;QQ
24013;1006466286     ;BB
24014;UL080948588    ;BB
24015;LW162719616    ;BB
24016;11556553 5     ;MM
24017;681365475745695;XX
24018;DU66380690127  ;WW
24019;UA581234855    ;LL
24020;RASB619246508  ;VV
24021;1389145452130  ;QQ
24022;VZ987536290    ;TT
24023;BI764427967    ;TT
24024;BUH18075287    ;GG
24025;ZP740258197    ;TT
24026;4882362796     ;DD
24027;PRX256183265   ;II
24028;429128475756432;XX
24029;CQ086403753    ;TT
24030;HE299199582    ;TT
24031;86299791238    ;NN
24032;A468992036     ;JJ
24033;SC58030579496  ;WW
24034;WH89876910544  ;VV
24035;OQ337597706    ;TT
24036;GR193858775    ;OO
24037;21202299879155 ;QQ
24038;OX883261136    ;TT
24039;DW650442585    ;TT
24040;QW91874649998  ;VV
24041;26027712501    ;NN
24042;LI822144653    ;TT
24043;79416524380    ;NN
24044;29.0957172     ;BB
24045;NX624669843    ;BB
24046;21872582901    ;TT
24047;32404530887070 ;QQ
24048;"422'411""632    ";JJ
24049;QZ055560693    ;TT
24050;34484282694776 ;VV
24051;266391509355747;XX
24052;44033501609418 ;QQ
24053;53434463       ;TT
24054;JQ131711864    ;TT
24055;94289672976    ;NN
24056;DR792083221    ;TT
24057;XQ351769776    ;BB
24058;GX936246257    ;TT
24059;RC018804878    ;TT
24060;23465672896082 ;EE
24061;MK736139130    ;TT
24062;PS446368175    ;BB
24063;02653897UN49368;XX
24064;007119461214383;XX
24065;TOI73077609    ;GG
24066;40906893136    ;TT
24067;97051398872079 ;QQ
24068;JD622555556    ;BB
24069;74793924262    ;CC
24070;PC60598379     ;AA
24071;EV229102763    ;BB
24072;TH79887096013  ;VV
24073;FW607603838    ;BB
24074;73765549012    ;NN
24075;1787117242     ;DD
24076;97119281214    ;NN
24077;SA570505594    ;TT
24078;602865746147674;XX
24079;BKV468336892   ;II
24080;FI555492760    ;BB
24081;KC941428550    ;BB
24082;FZ47563628     ;AA
24083;BF795924767    ;TT
24084;58130086YO2VSV6;XX
24085;TW51095888     ;AA
24086;SK01273596C    ;HH
24087;1648446928     ;DD
24088;FN1707312WB    ;KK
24089;5605293216     ;DD
24090;EJ362408814    ;TT
24091;AB668899338    ;TT
24092;SG972905969WRC ;BB
24093;MT628632349    ;BB
24094;LA787159655    ;BB
24095;VA090552984    ;BB
24096;CN743319299    ;TT
24097;HRX73068644    ;GG
24098;PL428078721    ;LL
24099;CR1501600478   ;ZZ
24100;ILQ21344049    ;RR
24101;13850088534    ;CC
24102;21405196*6     ;MM
24103;26869895321    ;TT
24104;P042126516     ;JJ
24105;NGN26795851    ;RR
24106;NJ72062125Q    ;HH
24107;IH352425591    ;BB
24108;79263268(5     ;MM
24109;2658876925     ;DD
24110;ID779743042    ;TT
24111;75839063055321 ;QQ
24112;9247208972     ;BB
24113;JE094343630    ;BB
24114;BW09001330     ;FF
24115;GS794246580    ;LL
24116;WS93212228     ;AA
24117;JF8823424      ;BB
24118;367360787986378;XX
24119;LTX53024951    ;RR
24120;FKQ089857932   ;II
24121;GJ15568735X    ;HH
24122;HD51288912543  ;WW
24123;6974369820     ;TT
24124;NR364484240    ;TT
24125;OW80708082     ;YY
24126;LS264272915    ;TT
24127;PB114819862    ;BB
24128;E506590465     ;JJ
24129;LMG28696557    ;RR
24130;14880974 1     ;MM
24131;QBGTGXOP       ;JJ
24132;618526831      ;SS
24133;G067724693     ;JJ
24134;63267198       ;DD
24135;78135911#6     ;MM
24136;9488294172     ;DD
24137;ZBOQBRPN       ;JJ
24138;UGV03441622    ;GG
24139;626200766008749;XX
24140;M410898155     ;JJ
24141;MT767100070    ;LL
24142;GTF591625716   ;II
24143;LK223092620    ;TT
24144;GV9787654194   ;ZZ
24145;RJ30507701790  ;VV
24146;58714652817    ;NN
24147;86793093398951 ;QQ
24148;6536558617     ;DD
24149;776022677411375;XX
24150;IF415453083    ;TT
24151;2027785659     ;DD
24152;JMH28023770    ;RR
24153;KH681687534    ;TT
24154;PZ527713829    ;LL
24155;03117109201486 ;EE
24156;15735420       ;PP
24157;OM363081664    ;BB
24158;EO8381895N     ;KK
24159;33147294!6     ;MM
24160;ZS491078944    ;BB
24161;6037525335     ;DD
24162;00157775409    ;NN
24163;RC308537308    ;LL
24164;BR74174750964  ;VV
24165;02650802953911 ;QQ
24166;ML84044837544  ;WW
24167;41182396       ;PP
24168;597887363101643;XX
24169;UV554278936    ;LL
24170;CO034948864    ;BB
24171;S343095981     ;JJ
24172;6046183210190  ;NN
24173;IX815311146    ;TT
24174;AJ608057582    ;TT
24175;51024775       ;DD
24176;99340012562055 ;EE
24177;93192564735    ;TT
24178;HTE MR DKT QVKN;PP
24179;BY20998959055  ;VV
24180;BH635812369    ;BB
24181;WU53315227544  ;VV
24182;ZJXRABOJ       ;JJ
24183;LB326691011    ;BB
24184;PJ681591409    ;TT
24185;582715326776807;SS
24186;37339541240939 ;QQ
24187;II483512238    ;TT
24188;686634229300333;XX
24189;GYE64221363    ;RR
24190;211297488088996;XX
24191;TUX69848685    ;GG
24192;93083579-2     ;MM
24193;119967492242622;XX
24194;SJ680341403    ;TT
24195;61208402805531 ;QQ
24196;ZR66984917400  ;VV
24197;UI18331780     ;FF
24198;36539782141    ;CC
24199;ME958055674    ;LL
24200;V068101938     ;JJ
24201;BK935020470    ;TT
24202;8692027251093  ;QQ
24203;73235587076398 ;QQ
24204;LE98600756E    ;RR
24205;3936762058     ;DD
24206;NUM179441056   ;II
24207;MY217314537    ;LL
24208;EH197757376    ;TT
24209;DTU69150217    ;RR
24210;QTHIWDWP       ;JJ
24211;376284566641776;XX
24212;631525853909087;XX
24213;XD378872446    ;TT
24214;BJ174927650    ;TT
24215;XP871855768    ;LL
24216;WB66750475392  ;VV
24217;0140139366     ;DD
24218;EX82723063015  ;VV
24219;038393384692125;XX
24220;49569370632    ;NN
24221;NV448222965    ;BB
24222;D194774463     ;JJ
24223;29087965347    ;NN
24224;30340036152    ;CC
24225;HHB979440154   ;II
24226;RH16667034U    ;HH
24227;84543351&6     ;MM
24228;71129246710    ;CC
24229;NY624661590    ;TT
24230;91684285828    ;CC
24231;EE103056622    ;BB
24232;YL12039499870  ;VV
24233;YE017236953    ;TT
24234;RU247108383    ;TT
24235;DNO53616591    ;RR
24236;QE968194996    ;TT
24237;YN72083782     ;FF
24238;NO62260491301  ;VV
24239;SJ892445481    ;TT
24240;LT33714520365  ;VV
24241;595378346281683;SS
24242;BX167186952    ;BB
24243;YT368605432    ;LL
24244;85031674635025 ;VV
24245;YUTCLAVY       ;JJ
24246;KP537137297    ;BB
24247;985767825602096;SS
24248;27917199981    ;NN
24249;VM386905559    ;TT
24250;XG428407997    ;TT
24251;4988443894048  ;QQ
24252;39688612!8     ;MM
24253;PM703493287    ;TT
24254;992290881299865;XX
24255;YD728192484    ;BB
24256;807395571539147;XX
24257;MX56892214379  ;VV
24258;WM5927793L     ;KK
24259;FS64900296271  ;WW
24260;TZ0298231X     ;KK
24261;SLS69610579    ;GG
24262;BO853308938    ;TT
24263;AM62800097497  ;VV
24264;753707767195110;XX
24265;6385282258     ;DD
24266;H578485764     ;JJ
24267;AI99277393762  ;VV
24268;4982408818     ;DD
24269;RU693977389    ;TT
24270;51801523660    ;CC
24271;3019123067     ;DD
24272;SU0201485136   ;ZZ
24273;B624864        ;PP
24274;JH016932377    ;TT
24275;CN652590229    ;LL
24276;99964829208    ;CC
24277;46448832II5YZE9;XX
24278;N859663821     ;JJ
24279;L202945125     ;JJ
24280;CY050367431    ;LL
24281;AU1746627642   ;ZZ
24282;AF953108243    ;BB
24283;2078782766     ;TT
24284;SH44120976902  ;WW
24285;UP428334771    ;TT
24286;U550251927     ;JJ
24287;OM586826261    ;TT
24288;6860188417     ;DD
24289;PO43408854962  ;VV
24290;YGTMOJQI       ;JJ
24291;KX868790150    ;BB
24292;E4W            ;JJ
24293;WF257533959    ;TT
24294;VT325553156    ;TT
24295;7698901274     ;DD
24296;XCP            ;JJ
24297;XS759243233    ;BB
24298;P674772949     ;JJ
24299;ZZO10946435    ;GG
24300;93049611,5     ;MM
24301;RE43441929266  ;VV
24302;IA981588906    ;LL
24303;66340564953622 ;QQ
24304;UJ660724953    ;TT
24305;84147018*9     ;MM
24306;LM921879566    ;TT
24307;38215483836    ;TT
24308;20827413       ;BB
24309;BN680386615    ;TT
24310;KN516218364    ;TT
24311;UH864319641    ;OO
24312;ZI329496920    ;LL
24313;KYFDDHJQ       ;JJ
24314;82359491280    ;CC
24315;YD83112739     ;AA
24316;SZ453519733    ;TT
24317;UG27424179479  ;WW
24318;13017671494580 ;QQ
24319;DK554748157    ;TT
24320;79987955010    ;CC
24321;QA82842398483  ;WW
24322;71632946469    ;NN
24323;WX777427241    ;BB
24324;HD208893688    ;TT
24325;JK578932383    ;TT
24326;IX815812037    ;TT
24327;96542640029153 ;EE
24328;48423654       ;PP
24329;NWG95585599    ;GG
24330;67620980367652 ;QQ
24331;33657872957    ;NN
24332;CY49827965T    ;RR
24333;EI299988509    ;TT
24334;35786166755    ;NN
24335;GU010167687    ;TT
24336;MG19065588     ;FF
24337;915224625978414;XX
24338;15541052667806 ;QQ
24339;8333575676705  ;QQ
24340;QT298660863    ;BB
24341;EE412437137    ;TT
24342;ZE465423875    ;TT
24343;HR30490600     ;AA
24344;WNS985577858   ;II
24345;QI61672431645  ;VV
24346;LR853950862    ;BB
24347;OS865981299    ;LL
24348;370086924064706;XX
24349;OL25932789403  ;WW
24350;747388965792468;XX
24351;JS253127834    ;TT
24352;173570288370564;XX
24353;MQ7913131LT    ;KK
24354;XT641879904    ;LL
24355;3639655478     ;DD
24356;29370741813    ;CC
24357;IC039504346    ;TT
24358;97899063       ;PP
24359;ATE797757059   ;II
24360;FD84407492194  ;VV
24361;UZ89032580990  ;VV
24362;JD98152728     ;YY
24363;S249602964     ;JJ
24364;48646063917    ;CC
24365;693448709714943;EE
24366;4571993597     ;II
24367;YAI43313361    ;RR
24368;J598901969     ;JJ
24369;7285663939     ;DD
24370;RP364710776    ;TT
24371;UZ436779488    ;TT
24372;IH19848046032  ;VV
24373;ZJ382287246    ;TT
24374;GV9266799882   ;ZZ
24375;D405692416     ;JJ
24376;14169877411183 ;QQ
24377;041500689      ;BB
24378;541652952555397;XX
24379;GV237026195    ;BB
24380;YG448961244    ;TT
24381;LV480472974    ;BB
24382;SOQ213613920   ;II
24383;TD755236489    ;TT
24384;78114227845    ;CC
24385;09099909YN3B7ZE;XX
24386;14070856OA9EK7K;XX
24387;868354033986947;XX
24388;74895989(4     ;MM
24389;KV114610230    ;TT
24390;243852356235265;XX
24391;18863309RH6EH71;XX
24392;MB392546742    ;BB
24393;LN239407779    ;LL
24394;NEAMNIEQ       ;JJ
24395;ET296417812    ;BB
24396;JD68858308     ;FF
24397;31465197       ;DD
24398;89240493110    ;CC
24399;50233971634    ;TT
24400;297407607889752;XX
24401;0253831975     ;TT
24402;MB818406934    ;TT
24403;JL678575277    ;BB
24404;BA278917155    ;LL
24405;LEU36059232    ;RR
24406;33282475044445 ;EE
24407;51514621537764 ;QQ
24408;MP462135782    ;BB
24409;MCO31711225    ;RR
24410;3599169887     ;DD
24411;QE28043399     ;FF
24412;YM087703348    ;BB
24413;US35197585G    ;RR
24414;TMN891896740   ;II
24415;384597568502282;XX
24416;GM390941948    ;TT
24417;766060721537988;XX
24418;0368656838192  ;QQ
24419;4054720437     ;DD
24420;DV053543237    ;TT
24421;WYV79712750    ;RR
24422;GY143860598    ;LL
24423;XB1920259381   ;FF
24424;NN021089896    ;TT
24425;61900358201641 ;QQ
24426;CE17673762     ;AA
24427;CKT563224258   ;II
24428;TP49603450774  ;VV
24429;78244663123    ;NN
24430;66380145823842 ;QQ
24431;05219405'2     ;MM
24432;WY34313673662  ;VV
24433;485320035998434;XX
24434;656100269814018;XX
24435;31728311217307 ;VV
24436;B6Q            ;JJ
24437;CH643238806    ;BB
24438;RAZ            ;JJ
24439;L179298440     ;JJ
24440;WS202837320    ;TT
24441;103209148823274;XX
24442;40325552'5     ;MM
24443;20865031467    ;NN
24444;35032158198    ;CC
24445;25947121602595 ;QQ
24446;54507920657700 ;QQ
24447;ZU744491584    ;BB
24448;RS981623850    ;LL
24449;VW482338219    ;BB
24450;DB47327259499  ;VV
24451;AXM88208972    ;RR
24452;BC974606605    ;TT
24453;FW235151945    ;LL
24454;TPK80377800    ;RR
24455;HE569051095    ;LL
24456;CU76658331692  ;WW
24457;XAD34612112    ;RR
24458;D0F            ;JJ
24459;348508002679568;SS
24460;XFA39834240    ;GG
24461;JQ247413976    ;TT
24462;5612552084     ;DD
24463;90633957348440 ;QQ
24464;79906105)9     ;MM
24465;54248212       ;DD
24466;XO402155546    ;BB
24467;1078084366655  ;QQ
24468;10743936BU2P2LN;XX
24469;DR01082968     ;UU
24470;FSB69499622    ;RR
24471;I461419532     ;JJ
24472;772553281933672;XX
24473;BN521993492    ;TT
24474;GU63427743350  ;VV
24475;HM096654809    ;TT
24476;NB105787080    ;BB
24477;ZM89031412313  ;VV
24478;1121151635     ;DD
24479;BP833548152    ;BB
24480;13647888699379 ;QQ
24481;QX244845327    ;LL
24482;MB45879844     ;UU
24483;OH10159300794  ;VV
24484;RN877755556    ;TT
24485;"20932613""8     ";MM
24486;BAJ69354735    ;RR
24487;40471062 6     ;MM
24488;JA555701902    ;TT
24489;06681537,0     ;MM
24490;AE354017538    ;BB
24491;YQC92079286    ;GG
24492;MP465030853    ;BB
24493;AW4406548T     ;KK
24494;VA90531555620  ;VV
24495;RN674428734    ;TT
24496;YR586591424    ;BB
24497;436088964953951;XX
24498;57089053$3     ;MM
24499;4202229051     ;DD
24500;E154167786     ;JJ
24501;EKZ445276460   ;II
24502;KL646364122    ;LL
24503;OL40599588705  ;VV
24504;VI12380525273  ;WW
24505;OO29709711386  ;VV
24506;89557277%X     ;MM
24507;39638308460    ;NN
24508;22557637457028 ;QQ
24509;DNR47139933    ;RR
24510;VU03747125     ;UU
24511;X195117072     ;JJ
24512;286873486633   ;VV
24513;OPR419468660   ;II
24514;18165131019174 ;VV
24515;VR520828087    ;BB
24516;671527943      ;OO
24517;SV38999144309  ;VV
24518;KNVGQMIS       ;JJ
24519;VQ038874338    ;BB
24520;ZC881947632    ;TT
24521;07617985960790 ;QQ
24522;KJ56429983     ;UU
24523;MK286726277    ;TT
24524;0798469        ;PP
24525;U458123089     ;JJ
24526;OMT70445682    ;RR
24527;45094553264237 ;QQ
24528;X460209674     ;JJ
24529;2569220380206  ;QQ
24530;EZV215342311   ;II
24531;JL156533888    ;TT
24532;9289275686     ;DD
24533;RZ189169016    ;BB
24534;1622667946     ;PP
24535;9096511612622  ;QQ
24536;ED535081608    ;BB
24537;541864971608098;XX
24538;DE836106245    ;TT
24539;OO113595363    ;TT
24540;KU             ;JJ
24541;WM18578231112  ;VV
24542;6246340942951  ;QQ
24543;CR279867517    ;LL
24544;IPBBZJCI       ;JJ
24545;84674700$0     ;MM
24546;9038693997     ;DD
24547;AH962430329    ;OO
24548;79078161008924 ;QQ
24549;O194678986     ;JJ
24550;36928660560558 ;QQ
24551;FFD25990836    ;RR
24552;94273587130015 ;EE
24553;JY30841434     ;FF
24554;CJ1468411793   ;ZZ
24555;TA859452049    ;TT
24556;016240611129764;XX
24557;OF819540646    ;TT
24558;3343632004909  ;QQ
24559;SU19791170990  ;VV
24560;2474392669     ;BB
24561;UQ251622566    ;BB
24562;LT90358464567  ;VV
24563;25655685304152 ;QQ
24564;3815614        ;PP
24565;42946612385867 ;VV
24566;JHJ52555709    ;RR
24567;D577396409     ;JJ
24568;484050560      ;JJ
24569;UJ57611732816  ;VV
24570;9733932480     ;QQ
24571;NX382398890    ;TT
24572;RA03860649     ;FF
24573;06963517241    ;CC
24574;QE831371868    ;TT
24575;PF834621406    ;TT
24576;001864885723074;SS
24577;JU38407406     ;FF
24578;FU636029460    ;LL
24579;CV51579847757  ;VV
24580;73617390951    ;CC
24581;SH564460822    ;BB
24582;BTA4097087N    ;RR
24583;G363356112     ;JJ
24584;LO070767584    ;TT
24585;WD20701674788  ;WW
24586;GX465925098    ;TT
24587;RY76680888692  ;VV
24588;TL15826525M    ;HH
24589;WG353723230    ;TT
24590;48869127U092270;XX
24591;DB46889758     ;AA
24592;FB341040480    ;BB
24593;F517676976     ;JJ
24594;XPU73060064    ;GG
24595;74550643682    ;CC
24596;4858563626594  ;QQ
24597;EQ232273388    ;BB
24598;JY624515478    ;BB
24599;HY656376545    ;TT
24600;VL310922406    ;TT
24601;NS720375159    ;TT
24602;UGONQLKS       ;JJ
24603;BU400656113    ;TT
24604;ZN70863178997  ;VV
24605;FWA928421568   ;II
24606;ZQ939247692    ;BB
24607;UU398291337    ;TT
24608;PE37903412223  ;VV
24609;UBL812578307   ;II
24610;103080389262932;XX
24611;FY49046842     ;YY
24612;GX10670276970  ;VV
24613;JT242767117    ;BB
24614;EQ994788311    ;TT
24615;BV776861120    ;TT
24616;SY57239936749  ;VV
24617;UG382883490    ;TT
24618;FXG75206295    ;RR
24619;2224932985     ;DD
24620;MR966098451    ;TT
24621;DY77178007500  ;VV
24622;YU814267912    ;BB
24623;02348896       ;PP
24624;CP41397423     ;FF
24625;34448491-7     ;MM
24626;LP729899517    ;TT
24627;BT26816631G    ;RR
24628;33103840508    ;TT
24629;RB734262739    ;TT
24630;HC139570688    ;TT
24631;DQL378304170   ;II
24632;LS278739157    ;TT
24633;FH57016878     ;YY
24634;PA845098259    ;TT
24635;71731421731392 ;QQ
24636;FVA569987767   ;II
24637;CY57297587T    ;RR
24638;EV347281019    ;BB
24639;RSP76731313    ;GG
24640;BO622580311    ;BB
24641;BC53872825A    ;RR
24642;VIH12475271    ;GG
24643;708991322884191;XX
24644;ENY12071397    ;GG
24645;P820898452     ;JJ
24646;77974370.8     ;MM
24647;DF113176816    ;TT
24648;FN690200406    ;TT
24649;64014857 9     ;MM
24650;CV0T21476X     ;KK
24651;NL09727328011  ;VV
24652;SW29472223Y    ;HH
24653;XD278536037    ;TT
24654;TB3681242126   ;ZZ
24655;VFA            ;JJ
24656;EC09831067     ;UU
24657;EF28509600     ;AA
24658;AO784259893    ;TT
24659;QB307539182    ;TT
24660;10535354)1     ;MM
24661;YL448127837    ;LL
24662;AEP            ;JJ
24663;59810034       ;DD
24664;FV842029975    ;BB
24665;MD160911889    ;TT
24666;TY29925161979  ;WW
24667;UL40958764     ;AA
24668;ZJ96476117     ;UU
24669;KC040274480    ;TT
24670;17065827       ;PP
24671;9850943133     ;DD
24672;58642900!S     ;MM
24673;ZL718527452    ;TT
24674;L546935315     ;JJ
24675;99304990FX2NQN0;XX
24676;DW489863183    ;TT
24677;BN858202556    ;TT
24678;73833944.7     ;MM
24679;HK999648467    ;BB
24680;HH029967716    ;TT
24681;66201288519770 ;QQ
24682;30900550530514 ;QQ
24683;FB873123672    ;TT
24684;78404374663887 ;QQ
24685;SY886132719    ;TT
24686;85231146       ;TT
24687;RJR28732193    ;GG
24688;999455871727114;XX
24689;4070807520     ;DD
24690;51064347528    ;CC
24691;756736656573134;XX
24692;OKQ925972783   ;II
24693;IN925442528    ;TT
24694;34902265       ;PP
24695;027397430504835;SS
24696;PXS55643364    ;RR
24697;JQQ#S          ;JJ
24698;UU461993558    ;TT
24699;SX622823407    ;BB
24700;JX725539584    ;TT
24701;48035609307    ;NN
24702;IW255412959    ;TT
24703;HGY05718031    ;GG
24704;FZQ16491973    ;RR
24705;16009533361    ;TT
24706;UL569569535    ;TT
24707;7224531428     ;BB
24708;ES39631799160  ;VV
24709;EG54520998457  ;VV
24710;HL996401709    ;LL
24711;WZR770827794   ;II
24712;DZ154030755    ;TT
24713;YF93232912084  ;WW
24714;OQU36234878    ;RR
24715;LF778439072    ;TT
24716;US74956630582  ;VV
24717;9002270174969  ;QQ
24718;3648794732     ;DD
24719;GN65854140435  ;WW
24720;LB239397164    ;TT
24721;DYJ789177876   ;II
24722;951375582399031;XX
24723;X191001399     ;JJ
24724;96850385868623 ;VV
24725;PF78377129     ;YY
24726;8112954586     ;DD
24727;84232098%P     ;MM
24728;45 725 391 233 ;NN
24729;07521241TZ2UQWA;XX
24730;540356176477107;EE
24731;OB31139864     ;FF
24732;IB983452430    ;TT
24733;JU81369598942  ;VV
24734;FI50000752697  ;VV
24735;XOI65246659    ;RR
24736;QJ364181125    ;LL
24737;CA8551381740   ;ZZ
24738;1938171270     ;DD
24739;NT022690015    ;TT
24740;EA93627421563  ;WW
24741;WF102498703    ;TT
24742;HC100766403    ;TT
24743;LW096639724    ;BB
24744;DO495248W      ;BB
24745;AY881723979    ;TT
24746;38395814$8     ;MM
24747;132640177691215;XX
24748;87013166982015 ;QQ
24749;41862312134    ;YY
24750;1010632740129  ;QQ
24751;V545659200     ;JJ
24752;HK726423756    ;LL
24753;YYC            ;JJ
24754;IB04901080     ;YY
24755;11073437       ;DD
24756;AU39920097     ;FF
24757;KU48758189316  ;VV
24758;RHO97467003    ;GG
24759;JX340395461    ;TT
24760;08621865674233 ;VV
24761;BG654988932    ;BB
24762;DF981771215    ;BB
24763;GN70309582604  ;VV
24764;R976137074     ;JJ
24765;SZ432123837    ;LL
24766;XF523238702    ;TT
24767;JB497233188    ;TT
24768;HA93742693     ;FF
24769;JVP500309338   ;II
24770;L496047153     ;JJ
24771;N561512441     ;JJ
24772;NU053780864    ;TT
24773;ZFL90637430    ;RR
24774;1833322260     ;DD
24775;ZS039707949    ;LL
24776;HO026266763    ;BB
24777;CC647003411    ;TT
24778;UE991683236    ;TT
24779;PG121995568    ;BB
24780;PT409683896    ;LL
24781;AF677769232    ;BB
24782;M261124413     ;JJ
24783;93490921930    ;CC
24784;TL306506392    ;BB
24785;NL229980257    ;BB
24786;EKW76214443    ;RR
24787;60735168458    ;NN
24788;FY864187784    ;BB
24789;WQ196738052    ;TT
24790;194259795589123;XX
24791;87583339042320 ;QQ
24792;X455331811     ;JJ
24793;TD02618420     ;AA
24794;XS393014027    ;TT
24795;50521600741924 ;QQ
24796;JY160770355    ;TT
24797;998847954705937;SS
24798;7414940400     ;PP
24799;11085581820    ;CC
24800;EZ515648292    ;TT
24801;8330184492     ;DD
24802;KU62611953     ;YY
24803;T790692953     ;JJ
24804;FF587904421    ;LL
24805;57891702671    ;TT
24806;MO349149401    ;TT
24807;97367698639052 ;QQ
24808;975027633958199;XX
24809;1527232431686  ;QQ
24810;98421853047    ;CC
24811;UQ97412987     ;YY
24812;91885072825    ;CC
24813;QILBCKHQ       ;JJ
24814;06309644,1     ;MM
24815;AD536013411    ;BB
24816;97592677742680 ;VV
24817;SH300123151    ;BB
24818;RMH529881342   ;II
24819;M833501138     ;JJ
24820;504838135494516;SS
24821;5597401461     ;DD
24822;AF760370411    ;TT
24823;RG614584691    ;TT
24824;XU             ;JJ
24825;PZ549119878    ;BB
24826;07579911859    ;CC
24827;FA755105342    ;LL
24828;VV63619880     ;UU
24829;LQ03622767     ;YY
24830;IB37632626545  ;VV
24831;3560068194     ;DD
24832;2354850849     ;DD
24833;RAS12431063    ;GG
24834;KAO61112115    ;RR
24835;SGE59130007    ;RR
24836;UAC15292459    ;RR
24837;XK516176572    ;BB
24838;8178858643     ;DD
24839;TF199586037    ;BB
24840;38430430       ;PP
24841;LI96566981907  ;VV
24842;84224301EE8RAUM;XX
24843;YLK216755284   ;II
24844;FC914974814    ;TT
24845;XG083345319    ;OO
24846;ED29750647154  ;VV
24847;99808447055904 ;QQ
24848;8160926644     ;DD
24849;1652625909     ;DD
24850;LD807826207    ;BB
24851;QQ331802512    ;TT
24852;GI941399926    ;BB
24853;LO888320950    ;BB
24854;L821629677     ;JJ
24855;AP257853614    ;BB
24856;SA0496706I     ;KK
24857;379356371847410;XX
24858;HO274348148    ;TT
24859;TZ54453734B    ;RR
24860;ZU485722834    ;BB
24861;ZY28385373604  ;VV
24862;WA435417195    ;TT
24863;56384077329    ;TT
24864;18371345523    ;TT
24865;GE21678434647  ;WW
24866;QW07050030918  ;VV
24867;37909688-8     ;MM
24868;V741540288     ;JJ
24869;BT624445979    ;BB
24870;SO78733854G    ;RR
24871;MI930879213    ;TT
24872;88030072133    ;TT
24873;AD5634034463   ;FF
24874;UE966863717    ;TT
24875;JM82833918V    ;RR
24876;JG35390951     ;AA
24877;08639088&5     ;MM
24878;1681868551     ;DD
24879;EX658298233    ;BB
24880;OQ603090448    ;TT
24881;BJ909892890    ;TT
24882;WFJ7846257E    ;RR
24883;MF681953984    ;TT
24884;VD533932728    ;TT
24885;CT342376252    ;OO
24886;LD31612687     ;FF
24887;Z353475234     ;JJ
24888;QAHIBLNY       ;JJ
24889;IM536126V      ;BB
24890;TN3D154611797  ;VV
24891;EW040336917    ;BB
24892;JGS297825698   ;II
24893;MU500970256    ;TT
24894;MIW915389015   ;II
24895;NE             ;JJ
24896;KS962041015    ;BB
24897;RXQ51023119    ;RR
24898;MJ27032976     ;FF
24899;PG279273168    ;TT
24900;BWO238938696   ;II
24901;TIR61656352    ;RR
24902;X205598318     ;JJ
24903;M413293262     ;JJ
24904;YT187696142    ;OO
24905;NN61381240389  ;WW
24906;ZZ96918288123  ;VV
24907;V165984648     ;JJ
24908;ET119023094    ;TT
24909;M515407617     ;JJ
24910;BTX51774207    ;RR
24911;HX017217213    ;TT
24912;CK04196685095  ;VV
24913;KOOYWASO       ;JJ
24914;2719088712     ;DD
24915;ARY77234260    ;GG
24916;UL248581746    ;TT
24917;RS8336576C     ;KK
24918;CS930598404    ;BB
24919;517597754157289;XX
24920;YX326569527    ;TT
24921;FO49214724508  ;VV
24922;OE560438059    ;BB
24923;AM80848129547  ;VV
24924;ZR031467397    ;TT
24925;WK286714621    ;TT
24926;97882059322    ;NN
24927;EE93152483823  ;WW
24928;EL263198322    ;TT
24929;Y163975108     ;JJ
24930;2699792278     ;DD
24931;SJ322176118    ;TT
24932;VA511381572    ;BB
24933;OO783026515    ;LL
24934;6876461948     ;DD
24935;39065510573211 ;QQ
24936;KD138520123    ;BB
24937;MJ68202312273  ;VV
24938;309058623389906;XX
24939;EV880420352    ;BB
24940;298075765009686;XX
24941;60275704'0     ;MM
24942;9903521630     ;TT
24943;GC667918314    ;TT
24944;75474859913    ;TT
24945;EXBRUFAW       ;JJ
24946;58378445787326 ;VV
24947;52762809!2     ;MM
24948;81916710979283 ;VV
24949;C013998225     ;JJ
24950;50587668045    ;CC
24951;GN178060196    ;TT
24952;TL633470888    ;BB
24953;15405808379    ;CC
24954;2194287871     ;DD
24955;OX317851312    ;BB
24956;NVH14111115    ;RR
24957;6723454625082  ;QQ
24958;AR702889792    ;OO
24959;JG334175435    ;LL
24960;79167386940    ;NN
24961;TKS99598884    ;RR
24962;AK584067062    ;TT
